pointy_ears,0,388423,"elf_ears,elven_ears,point_ear,point_ears,pointed_ear,pointed_ears,pointy-ears,pointy_ear,pointy_eared"
socks,0,383345,"leghighs,naked_socks,sock"
tongue,0,378559,"monotone_tongue,tonge,tongues,tonque,tougue,tounge,toungue"
medium_hair,0,377425,shoulder-length_hair
1:1,14,377032,4:4
artist_name,0,375047,
barefoot,0,370744,"bare_feet,bare_foot,bare_paw,bare_paws,barefeet,barepaw,barepaws,bearfoot"
big_butt,7,370660,"big_ass,big_booty,bigass,chubby_ass,enormous_ass,enormous_butt,fat_butt,humongous_ass,humongous_butt,large_ass,large_booty,large_butt,massive_ass,massive_butt,oversized_butt,phat_ass,plump_ass,plump_butt,plump_buttocks,thicc_ass,thick_ass,thick_butt,wide_ass,wide_butt"
glasses,0,366533,"classes,dark_glasses,eye_glasses,eyeglasses,megane,meganekko,meganeko,spectacles"
pussy,0,362783,"alien_pussy,cunt,exposed_pussy,labia,labia_majora,manko,monotone_pussy,pussy_exposed,pussy_lips,simple_pussy,twat,vag,vagina,vertical_pussy,vulva"
indoors,0,360433,
solo_focus,0,356988,solo-focus
big_penis,7,354167,"big_cock,big_cocks,big_dick,hung,large_cock,large_dick,oversized_penis"
heart_symbol,7,353829,"<3,hearts,love_heart,love_hearts,♥,❤️"
eyes_closed,7,353257,"both_eyes_closed,close_eyes,closed_eye,eyes-closed,eyes_shut"
black_body,7,351898,
anal_penetration,7,350193,"anal_insertion,anal_insertions,anal_peneration,anal_rape,anal_sex,ass_fuck,assfuck,butt_fuck,buttfuck,penetrating_ass,sodomize"
hand_up,0,350006,"hand_raised,one_hand_raised"
puffy_sleeves,0,349296,"/psleeves,puffy_shoulders"
blue_body,7,349202,"cyan_body,dark_blue_body,indigo_body,light_blue_body"
black_thighhighs,0,346073,
belt,0,344785,belts
day,0,341956,daytime
hairclip,0,335700,"barrette,hair_clip,hair_clips,hairclips"
